source,target
27120,295168
27120,99893
27120,377926
27120,14173
27120,14212
65919,189044
65919,199465
65919,25106
65919,67503
65919,67486
87986,30219
19359,31634
259576,230332
167996,167997
95160,62906
95160,85935
62906,178169
62906,86007
62906,52153
62906,105116
62906,85999
62906,45356
190263,106648
17311,1003
1003,88041
1003,1088
1003,55065
40535,5111
5111,20820
5111,40110
377210,350430
142239,71020
429563,376425
440679,421643
421643,446491
421643,444800
421643,444747
110172,143392
47359,41796
64814,596
596,154937
596,188588
596,170470
596,7128
596,444715
596,331640
596,72422
596,253909
596,164843
596,69609
596,32030
59592,75086
75086,115090
4553,236483
4553,57614
213967,94308
94308,146751
444696,117171
117171,444788
203163,31128
387253,314943
314943,141710
314943,367605
314943,53315
50857,49300
50857,18713
95063,21033
21033,95102
180082,17442
17442,46329
104441,294942
29615,135538
33882,33555
445850,38560
38560,407956
106714,106702
300937,11476
103743,72313
103743,2881
103743,132195
103743,101802
103743,103742
72313,96612
384390,146295
99085,44017
44017,230005
44017,325956
44017,416084
341525,159119
159119,174293
339821,253734
149651,245637
149651,76484
34838,51278
43573,300961
60387,34994
60387,65401
60387,264726
60387,111726
60387,75169
34994,35003
34994,34984
34994,136766
335500,335499
670,8308
670,6721
670,7985
87686,211865
55375,23012
23012,134017
23012,37362
23012,310519
23012,359142
23012,24351
23012,445751
23012,98697
23012,117611
23012,130428
23012,17402
41621,1757
293917,405527
293917,85481
115913,144392
144392,355260
144392,42621
43015,251844
251844,84373
251844,199517
251844,36698
251844,175004
251844,133791
251844,43011
229350,229353
27616,48915
48915,3656
48915,146235
48915,245465
41154,164379
164379,41155
119718,36041
36041,12837
36041,80105
36041,174384
36041,130495
36041,132132
36041,398872
36041,115631
37568,215622
37568,65401
37568,290123
37568,128359
37568,319845
37568,323175
37568,248464
309850,26571
26571,389004
26571,170773
26571,128620
26571,88175
26571,50168
26571,264499
26571,86922
26571,129704
26571,107055
26571,228793
118518,118519
118519,198907
190499,39356
305908,42714
42714,301319
42714,115541
42714,263003
42714,68465
42714,201902
42714,204061
42714,115543
15066,18003
75667,258426
181353,21677
412248,153105
153105,300589
153105,327937
153105,314685
153105,374812
153105,324129
153105,346162
153105,322015
5669,120571
5669,9968
159404,61473
50705,24868
442396,56821
40519,60749
40519,984
60749,30437
161662,312325
312325,56028
48780,71325
48780,87859
48780,98766
71325,56078
7512,7509
7512,31038
7512,18375
7512,145566
7512,130434
48042,76491
48042,23171
32219,152623
32219,5530
32219,36958
32219,32217
32219,29406
32219,141445
32219,5544
209306,79237
209306,363685
7460,9290
279298,83920
294711,87198
32532,10050
32532,120377
32532,5570
32532,41620
32532,144336
32532,26525
32532,207388
32532,88294
32532,215296
24182,16386
3878,41348
41348,129467
41348,9619
41348,434308
61509,113026
61509,186801
61509,71297
61509,257391
113026,161810
113026,31796
113026,46160
292011,94039
7640,245098
7640,322797
7640,191632
7640,185897
64108,332531
64108,37963
64108,150007
332531,247769
332531,379285
332531,416399
241463,305270
241463,241462
68624,114971
68624,315103
60709,77683
15724,10976
15724,3407
15724,28809
15724,101917
15724,163970
15724,344243
15724,31405
186344,66607
40706,45683
45683,136615
45683,41457
45683,201398
45683,3321
351545,28527
28527,242558
28527,35461
28527,85020
28527,46283
28527,156977
28527,34865
28527,74289
28527,78454
28527,392919
28527,290892
28527,259798
28527,306347
28527,74468
28527,303955
28527,35480
28527,172876
28527,68767
28527,288501
159455,421513
291583,81853
83018,61776
61776,170168
343009,305993
95776,95744
95776,182236
252307,31256
31256,310209
19057,3839
3839,186042
3839,138301
3839,193947
113223,50196
113223,21942
113223,44250
113223,23796
113223,90813
113223,16328
113223,64147
113223,167420
113223,54597
113223,41733
113223,144330
113223,35725
113223,16003
113223,30600
113223,208754
11989,30728
11989,95585
245707,62178
245707,35513
245707,137563
245707,207781
245707,257707
319199,139772
260918,362813
260918,179541
260918,299592
260918,306888
9325,2149
9325,9324
46897,68240
113428,162858
97078,7485
7485,79327
7485,128864
7485,145685
7485,332996
7485,279102
7485,81310
156489,47745
307114,357869
5449,132628
354327,262281
262281,107674
262281,107677
170950,118755
170950,140447
170950,245798
178823,131550
142990,69475
69475,69456
69475,180075
69475,181689
32296,93853
101969,173067
101969,162152
289326,3861
3861,303119
3861,270633
3861,152625
3861,316284
3861,118861
3861,73566
3861,111155
3861,302026
3861,244198
3861,313489
3861,378408
3861,362363
3861,49675
3861,244000
3861,66120
3861,342028
3861,448815
3861,257132
3861,166594
3861,369646
3861,277557
3861,228647
37221,314666
37221,133438
37221,188552
37221,441780
37221,301953
37221,225893
37221,299651
37221,317309
37221,319203
135000,48379
48379,214450
48379,125395
48379,80056
242416,170175
272899,111526
41476,39343
137732,63930
36486,121003
36486,121001
413703,391456
384472,143146
386776,403157
271039,147952
272488,16857
16857,24438
48651,30034
48651,78462
352571,118397
189361,127683
319002,263765
54068,150204
54068,213964
54068,137839
63598,230328
63598,16414
198144,256146
114230,114207
114230,14488
114230,60940
114207,88247
185456,225249
185456,274276
16010,104454
16010,143258
345878,235844
92816,6992
92816,109901
112550,111864
112550,22518
401422,279643
279643,14112
279643,284060
279643,183977
279643,305378
58129,76103
76103,310048
332233,274550
297288,251951
251951,313027
217171,935
935,75392
2881,141637
2881,191288
2881,140698
2881,183936
2881,101961
2881,2921
271378,171482
98935,50209
98935,113543
98935,286306
185829,40366
9036,71888
9036,37169
9036,103795
9036,279915
9036,50291
9036,88690
9036,292443
9036,50301
9036,50288
119097,86378
119097,186373
119097,265518
119097,123604
119097,210652
119097,186391
119097,37093
78495,53477
53477,373497
53477,50475
53477,250373
53477,53489
53477,155622
53477,367888
53477,304561
71893,72037
71893,9058
176063,10745
86699,56403
86699,243765
86699,9082
249028,241853
249028,254076
249028,192452
249028,236833
249028,356032
249028,212608
207845,373908
158900,46173
46173,192174
252642,17129
300669,81038
81038,167045
17574,66828
66828,282409
270240,176104
176104,285797
176104,62420
176104,266995
176104,386644
176104,298807
176104,314389
51698,66577
63776,100872
20633,20636
113036,92452
44250,81649
44250,67184
44250,165078
430680,151823
151823,339764
43243,2842
2842,250529
212922,9252
9252,17017
9252,85614
9252,241287
55659,17948
17948,77849
17948,75546
17948,30249
118859,65419
65419,74702
375392,40320
40320,370966
40320,150912
40320,204301
17205,130899
17205,229514
41264,11534
301599,68684
371128,14925
14925,4144
16025,27917
16025,26078
454025,1980
1980,188743
1980,170120
1980,42898
223840,11438
11438,10019
11438,455975
11438,133177
11438,180001
11438,281712
11438,264194
11438,67356
11438,143110
201543,201541
201543,87367
201541,114638
201541,293479
267293,267294
267294,395467
391383,208854
208854,114720
208854,292282
48058,2927
278287,35580
28231,11276
39318,24060
24060,153356
24060,59864
24060,96539
24060,254202
240179,320752
320752,298200
320752,251233
320752,412720
54488,263490
54488,245708
54488,99299
157924,197594
302584,140013
369393,249753
99007,68432
3599,22172
22172,336171
246529,87161
87161,113242
187651,11374
2235,63922
296167,307959
296167,77279
37750,93266
409573,255478
43905,150142
43905,149113
43905,220573
43905,145458
43905,303849
43905,180111
43905,126347
43905,186812
43905,331372
43905,191049
43905,179186
43905,127725
43905,292611
43905,293603
43905,187855
43905,124182
43905,272211
43905,302661
43905,251294
43905,448568
43905,419342
43905,155744
43905,183949
43905,177911
43905,399690
43905,107331
43905,179012
43905,101745
43905,286255
43905,360949
43905,315322
43905,372170
43905,256666
43905,317223
43905,317831
43905,203040
153893,236044
99311,45924
45924,106122
114398,198042
114398,59820
198042,49491
198042,255142
88479,57515
113871,309917
175562,212180
250597,16368
419498,139896
422,251535
422,299868
422,56534
422,51658
40272,44028
242884,242883
173447,140248
10968,1484
332032,332031
180145,4613
4613,1601
4613,134
4613,239247
204737,386655
386655,369533
44245,50047
105693,26297
105693,49069
26297,58358
29584,6385
86384,61241
86384,116632
31782,77564
193195,43490
43490,66686
401701,390373
401701,369004
401701,380054
415961,198085
198085,312261
198085,312381
198085,206003
198085,416355
198085,299169
198085,238887
198085,299367
198085,307934
198085,319882
328165,52350
328165,26201
275044,33053
33053,3774
33053,25918
35185,5174
35185,107989
5174,188591
815,18934
77027,49383
290612,290613
290613,396206
249294,88019
176599,32994
32994,54115
32994,157220
32994,255720
377531,40328
40328,377310
40328,361768
40328,57533
40328,311358
40328,289446
40328,371429
40328,409864
40328,396413
40328,354203
35744,183556
35744,94306
35744,15846
183556,10031
183556,145871
107727,48773
48773,327714
133288,291861
291861,342402
291861,132136
197279,325672
314737,16327
16327,312429
16327,129584
16327,251295
16327,116226
341135,56277
228502,58394
46237,439718
46237,127549
46237,384724
46237,340187
46237,289036
46237,40642
331417,181671
181671,126278
286701,213195
213195,213192
213195,266227
213195,378215
213195,268893
422319,142396
422319,112403
422319,152745
28880,25111
25111,146033
25111,132416
28820,70724
28820,230234
451784,80731
80731,203235
80731,75080
80731,119187
80731,381714
262507,195454
195454,39077
59355,16338
107490,3011
224087,29773
29773,106339
29773,40102
284188,60153
60153,39127
60153,346002
60153,175624
60153,128347
231038,216111
6625,26887
6625,88429
6625,85571
6625,85573
6625,16081
6625,58260
258200,74168
74168,417979
74168,292840
74168,397065
74168,24577
49152,128370
49152,134863
49152,64721
383825,203324
203324,342190
427827,12567
306826,306827
13084,58363
79446,183639
81602,51353
62139,103171
62139,63810
62139,101421
217778,341194
151134,118766
63535,72936
63535,63521
72936,54147
72936,54136
72936,117478
188275,159807
188275,243922
10639,4494
10639,33524
10639,10641
10639,84310
10639,166130
10639,245518
10639,85405
160854,89460
89460,408456
89460,427837
89460,94369
192012,51673
194383,38521
166726,135675
166726,15351
166726,171695
80657,80656
80657,80648
313039,71388
329141,220473
248486,248485
309966,37516
12340,114788
127104,8492
8492,82693
8492,148658
8492,68760
118951,35719
133434,47735
133434,196346
133434,137199
133434,56482
133434,360218
133434,224875
133434,164392
133434,137200
133434,39083
133434,6678
133434,6668
133434,338066
133434,315879
395329,44195
113273,150033
113273,40216
60303,44242
15625,48551
158904,68970
230722,197826
230722,268475
96184,30398
183956,93803
93803,93802
93803,244852
93803,222536
128667,249804
249804,91733
155074,43380
155074,43412
140013,319320
140013,90988
140013,305830
140013,47170
140013,63252
140013,449262
140013,90981
140013,43945
140013,230958
140013,44960
140013,305831
140013,54353
140013,279838
140013,90965
140013,61021
140013,56707
140013,386436
357737,313947
44271,184535
15093,869
869,1851
869,56988
869,51204
869,68243
64386,188968
266446,22781
22781,375401
22781,259053
22781,256199
22781,334996
22781,144974
22781,228045
22781,408005
22781,283186
22781,455265
22781,374144
22781,400498
22781,441415
22781,429210
22781,332440
22781,352106
22781,284858
139044,20927
20927,205958
48486,85742
411059,388743
207059,3836
297620,130503
191676,191679
47506,69026
47506,212935
47506,22486
47506,360345
320311,320310
86300,17907
86300,17191
226176,142981
142981,321291
142981,225774
233504,3199
3199,354044
3199,275058
3199,223716
3199,231997
3199,145667
3199,332629
3199,397388
3199,187393
3199,395197
3199,314862
3199,224406
172103,99841
267512,375599
367441,59001
59001,199775
59001,65525
59001,95823
59001,221526
59001,57690
307033,173848
184371,44101
334119,88861
88861,332427
88861,332642
88861,287847
88861,428060
88861,343723
88861,316825
88861,313494
291275,151243
129525,36288
90752,7189
375755,75058
75058,115989
325517,384431
216610,217045
27748,235148
27748,287470
461,52431
461,93714
461,143832
461,147635
461,61945
461,80799
461,84916
461,17091
461,441769
461,137022
461,277603
461,23800
217449,81091
81091,164962
81091,136936
81091,100746
81091,13300
81091,55972
71559,53223
284845,128998
367083,2224
2224,52457
2224,44386
2224,5101
117016,254995
117016,103780
417851,80168
80168,176304
116270,28124
28124,116757
28124,31219
28124,37486
251734,66021
66021,257624
392692,392691
114163,141637
114163,114166
114163,114169
114163,167602
174267,38403
174267,289020
174267,170406
38403,357674
291541,160002
404297,404298
60076,266096
266096,250813
266096,347525
266096,335411
266096,332537
136807,20118
16131,55392
16131,200532
16131,53549
16131,178192
16131,16198
16131,307086
16131,152558
16131,82646
16131,187464
16131,5633
16131,360484
420472,420471
170818,13001
170818,8241
13001,308077
13001,167841
13001,242711
13001,138999
13001,197112
395522,117147
117147,145272
188925,353135
188925,140764
188925,211279
188925,451095
188925,87859
188925,116883
188925,283268
260792,210069
260792,137411
260792,203333
260792,158057
102567,89760
89760,66168
89760,153858
89760,291569
89760,131185
69026,216503
69026,16181
216503,16201
216503,223262
216503,184366
106789,34712
106789,291152
106789,106805
106789,275804
25503,5626
5626,49922
5626,258411
5626,260302
355952,265539
265539,383034
265539,297897
265539,314918
265539,371534
43515,41141
43515,169485
43515,22215
43515,422689
43515,12083
43515,145888
43515,89773
43515,195446
113664,162210
162210,407624
162210,242996
23454,23461
23461,25529
23461,41399
23461,5310
23461,83119
23461,97203
23461,60250
388309,3410
3410,136565
390104,326441
326441,304805
326441,382948
36791,32788
101705,103395
101705,102175
101705,38047
103395,103394
48338,21873
21873,31391
352975,352974
95743,17554
95743,300529
112110,196081
9009,272231
21312,1138
1138,98170
1138,19929
1138,149293
1138,277974
1138,90562
1138,120164
1138,52112
1138,21293
1138,213384
1138,88935
1138,114359
1138,135710
1138,115844
1138,83663
1138,49859
1138,22359
41828,84163
112605,132028
301877,371306
301877,191087
301877,292689
301877,340114
301877,284591
106583,61922
106583,62998
61922,137873
325627,325628
116390,362566
116390,135579
116390,384376
213834,53356
213834,16534
120151,426556
61523,265298
197395,121291
121291,149116
132933,72152
72152,91655
72152,132934
2544,186995
2544,84731
166356,63475
232009,232004
232009,338367
12312,80868
408139,334922
8705,8939
8705,71947
8705,6406
285914,285911
285914,285913
285914,228311
346938,413536
413536,434426
123084,257353
123084,135538
34374,52901
52901,127944
34325,11603
11603,147721
11603,33182
11603,225470
11603,27978
11603,369942
11603,229645
11603,348686
11603,159722
183127,142394
142394,142395
142394,178037
142394,92024
9929,3185
12801,71517
12801,35213
12801,165520
12801,418106
12801,165515
12801,130917
12801,49054
100350,406486
100350,100339
21225,4918
4918,178454
4918,26056
4918,112521
11962,85386
85386,132596
214665,137195
240370,134019
325442,325441
130736,64930
3985,3991
3985,41421
3985,27193
105545,13790
148781,97025
252005,126116
126116,192621
416419,187886
10200,10191
277454,324549
241799,2086
88247,134477
169463,25538
53788,142821
53788,79457
53788,202301
98209,10915
10915,70712
10915,34468
10915,147138
10915,19708
10915,92339
10915,93693
10915,81004
10915,19709
10915,162835
10915,42807
171345,19029
198618,69657
156571,131069
228546,411730
86458,75763
127780,131302
131302,195811
131302,196346
47803,18879
47803,9095
18879,378154
256090,185681
180420,2816
180420,182307
2816,2807
2816,169672
2816,105198
123344,105397
123344,102371
105397,202406
105397,61030
105397,332167
375681,306063
214270,60741
436388,125162
125162,346464
125162,303460
125162,161020
125162,37097
125162,342335
272735,40781
40781,172887
40781,233922
40781,273018
40781,158404
19871,162654
209770,185169
209770,272584
185169,272584
93110,268621
448542,318843
318843,420849
318843,382906
318843,263147
180546,167522
167522,184638
167522,217136
233447,233444
426274,106504
62058,18547
18547,64936
18547,124580
18547,55649
18547,295288
18547,112736
224234,456466
22267,263755
22267,22272
22267,35927
22267,93709
344732,374320
119384,55811
353686,31337
31337,53264
31337,102477
31337,342452
31337,33649
31337,345545
31337,361415
31337,124478
31337,82242
31337,100320
31337,257517
31337,244687
31337,58997
31337,389377
31337,77554
31337,150916
31337,387350
15435,15425
32424,62466
32424,75909
32424,79184
32424,13160
32424,5771
32424,93132
208428,289063
289063,246411
289063,147122
289063,41974
289063,347619
289063,294347
289063,209073
289063,183196
289063,209489
289063,280433
289063,266149
136695,18003
18003,432890
18003,237342
18003,156697
302185,70518
11895,50822
288336,110606
294708,294709
259861,120345
259861,27820
141316,13107
152665,152663
243991,126342
260490,157651
157651,144116
157651,157650
157651,150305
152474,62468
62468,81701
132951,11359
305153,305156
305156,305157
343266,36366
108539,87869
37606,22974
22974,55762
22974,53101
120371,66987
409363,36234
94151,8446
8446,61966
8446,176125
8446,84940
8446,101774
8446,157982
74961,126165
26078,166899
26078,272753
26078,289345
64328,97674
64328,104446
64328,138134
64328,210333
64328,93195
64328,117511
64328,619
405673,373025
385231,151236
151236,189299
151236,286342
151236,96553
151236,188658
155533,155536
155536,88160
42005,59619
103619,78389
103619,54778
78389,127157
78389,85406
78389,193436
78389,103617
78389,253891
78389,303640
78389,121779
78389,73127
78389,358321
142456,227814
227814,109563
994,66637
994,989
66637,6826
263758,129400
27795,192348
19066,19087
19087,108651
19087,132464
225509,225508
93462,256564
124401,5357
32205,16111
32205,198491
16111,146527
50196,5923
50196,210044
50196,17590
125855,42646
86505,8144
120903,3518
3518,107601
3518,66986
3518,219692
5031,276487
5031,113583
5031,48484
330352,273120
273120,122452
79339,1210
79339,78236
376804,376803
226262,6345
226262,22593
137208,6711
137208,3755
6711,274508
6711,251674
6711,361767
6711,315672
6711,349222
6711,345626
6711,360218
6711,290830
6711,150634
6711,284196
6711,358096
6711,345645
6711,276298
6711,196350
6711,296724
6711,220328
6711,217322
391934,101849
275852,206224
87965,26640
26640,167237
26640,128922
26640,258999
140321,210
210,119942
210,97646
210,145561
210,16308
131576,102580
100068,171691
127508,161096
147505,411566
147505,340114
147505,154095
24902,219675
24902,18490
24902,12083
254800,343566
60825,287694
60825,17378
106501,104484
269990,176346
176346,328795
109352,74135
109352,309588
89348,9684
149548,175833
149548,138308
239760,154260
113195,33610
90757,8852
244127,141240
394645,66468
66468,426346
66468,303123
66468,452209
66468,435862
66468,204163
66468,409228
66468,95156
66468,333038
66468,273087
66468,204147
66468,375339
66468,370388
6018,8118
8118,5942
8118,10972
53865,104781
104781,142960
104781,143021
104781,143031
104781,142951
104781,125047
104781,177229
104781,204910
104781,142969
104781,80285
104781,228528
319357,329452
227418,353568
242079,410575
173760,104617
132817,132818
252969,36192
36192,411919
35838,13889
13889,219679
13889,120400
13889,17334
13889,22199
13889,48267
13889,209371
439042,102650
102650,291104
132416,18869
57022,267726
166130,9117
174255,64249
64249,232336
29777,20836
410827,90731
308619,296174
101251,125305
101251,82285
101251,169383
42073,108446
188070,47974
188070,9476
188070,128698
188070,131672
47974,9476
47974,257888
105695,128160
105695,73663
105695,56424
88215,47319
88215,143671
88215,86220
88215,70494
88215,111953
88215,111954
113209,59465
59465,139308
59465,65657
59465,89579
59465,316317
59465,268518
296534,36543
36543,36569
293308,179036
271920,554
35813,277665
151999,35575
35575,78492
35575,60018
35575,213875
11912,25077
313516,334460
119199,268764
119199,144218
119199,336438
101447,106853
101447,185771
101447,384257
101447,134004
101447,245784
101447,118889
224847,16089
294859,130159
47280,69644
47280,10816
314935,60461
60461,189394
60461,23752
60461,86815
60461,124456
60461,217328
60461,337100
60461,75490
60461,298455
127888,28229
21068,57973
21068,135764
21068,121163
21068,4908
134483,13408
134483,27306
134483,196506
287455,300783
407988,60848
60848,134354
60848,143558
60848,143505
60848,179249
287795,19149
19149,256168
19149,343325
19149,249430
19149,186739
19149,256170
8304,7868
8304,364456
3358,257109
3358,59630
36802,185984
26620,13317
13317,46133
43611,52002
52002,179347
52002,19140
148976,170030
170030,422440
337866,125976
337866,402270
72273,123136
72273,68671
123136,114953
241519,241517
241519,452082
241519,241516
241517,241516
156920,329352
126816,101291
126816,372208
126816,150209
100103,449907
100103,100104
137213,35495
205836,89878
99768,35003
35003,35128
35003,259375
35003,263874
61037,51276
61037,59099
84929,124266
124266,153002
124266,46718
185189,117034
117034,10146
117034,359985
117034,263266
117034,117030
117034,319370
117034,347384
117034,228303
117034,258722
117034,185198
117034,263268
70745,157584
99030,77569
99030,53903
99030,4878
99030,283850
77794,85727
316643,362471
362471,362470
362471,362469
100766,156534
210015,135819
135819,122143
301805,236655
236655,103348
236655,236654
236655,32149
365940,279155
365940,136926
144380,50350
332886,87598
108028,150318
150318,119359
64944,27412
149701,212194
230526,329398
230526,311529
230526,151707
230526,206887
230526,172581
230526,424912
230526,435343
230526,275129
230526,184693
3359,347081
3359,91952
3359,11910
141696,5655
5655,60662
250413,121478
47605,293368
47605,92535
112214,187570
128441,331669
128441,172363
128441,71545
128441,58736
128441,71560
332859,10022
165450,110445
110445,352020
110445,219644
101963,191751
36907,36919
36907,2155
36907,162713
36919,7502
5843,40443
5843,41733
5843,156229
126722,61035
47885,162212
47885,193713
47885,63372
47885,114670
47885,131771
47885,47543
100872,62162
100872,14636
100872,16530
100872,95329
100872,135243
100872,305830
333562,310130
436761,122468
122468,390848
122468,241991
122468,230568
122468,206284
122468,260915
122468,329853
122468,257409
122468,375184
299193,28179
28179,236517
395932,334643
265880,210653
210653,253561
304253,304254
304254,76330
135803,397501
329051,329050
261144,281169
261144,93178
261144,187223
395462,35594
35594,110694
35594,110662
35594,436642
186810,146053
10901,187393
10901,18486
10901,19094
10901,10654
10901,30205
10901,12058
154255,51860
10784,104967
10784,16387
19035,890
19035,12522
19035,11028
890,40231
92781,15184
92781,92784
92781,205284
92781,89345
92781,92773
221472,212174
212174,36310
3554,3630
3554,127436
3630,14303
3630,126901
3630,211592
3630,14251
3630,240364
278351,278350
343572,204763
343572,353949
343572,191219
2576,83705
2576,1301
137498,137500
130215,144739
144739,241610
144739,355645
14508,94267
14508,95744
14508,167823
14508,108702
405794,155588
155588,188755
305376,7539
7539,389123
7539,92130
7539,148245
7539,145695
7539,150117
255950,25645
255950,253046
255950,118102
255950,225802
131677,162318
109629,135145
230123,383705
174362,84441
49806,120118
61293,170071
30211,35205
87869,178975
110668,114463
172819,172816
172816,172817
172816,172820
172816,172818
78672,53159
68969,12175
12175,30558
12175,343896
73604,43159
43159,256774
316404,316406
14502,26600
122196,29300
29300,424445
153582,57268
153582,346190
153582,31683
153582,89492
225249,69424
184729,11338
11338,386196
11338,156512
11338,267744
103521,292090
103521,158790
223244,180487
180487,295734
180487,214950
29502,87129
176353,387599
29123,170076
56123,54094
18453,91639
211715,85969
85969,103086
199032,97777
429875,284938
284938,111680
284938,290947
284938,57510
284938,267856
284938,341311
284938,265509
158057,171582
158057,446560
140117,14444
115293,57643
129729,36979
36979,85704
361927,57426
8499,64705
8499,78613
120417,45300
120417,61223
32498,32505
32498,32488
32505,162811
32505,79695
32505,346723
333149,10093
10093,10142
92408,7423
7423,374336
7423,361015
7423,444025
7423,263796
7423,341087
7423,196494
7423,158300
7423,181577
7423,196727
7423,28589
7423,431027
7423,225521
7423,449064
7423,253920
7423,51438
7423,324839
7423,267933
7423,382453
7423,64794
7423,258572
7423,358950
7423,121896
7423,154127
7423,269042
7423,442269
7423,313885
7423,207976
321476,6663
26749,318
318,184012
318,47729
318,162690
318,75589
318,448924
318,335985
429848,7819
7819,198875
7819,76207
7819,50986
7819,200908
7819,204787
7819,204871
7819,43915
7819,152761
7819,126995
7819,349352
7819,455602
219334,5228
5228,154125
5228,312572
5228,216592
365821,192760
192760,167192
44342,160129
44342,160126
44342,167109
44342,57918
44342,69151
127827,116773
302847,302848
302848,418647
302848,302846
302848,418646
332516,63990
23535,28524
25926,83265
48128,520
520,19842
520,44402
66796,107330
342104,156822
140080,6467
6467,209765
6467,321579
6467,162147
6467,210294
404656,64309
64309,380061
64309,341415
64309,82307
64309,271190
64309,308084
2269,305753
192604,128107
128107,76687
136411,41842
41842,71282
41842,70584
41842,6314
41842,99340
41842,169914
41842,51455
41842,111025
41842,4604
41842,76695
49869,169347
84373,83494
382695,39893
19839,23477
23477,60315
23477,204716
23477,50659
23477,62675
23477,223875
23477,59862
23477,153495
23477,175024
23477,10095
23477,79266
23477,106127
356541,257918
82760,64939
82760,86889
82760,249132
329129,205986
329129,343890
3067,5515
5515,192766
5515,106227
5515,371702
5515,170368
47401,6902
47401,1577
6902,70732
6902,80104
23925,216297
23925,267578
28524,124044
28524,202022
28524,132783
28524,317570
28524,122826
28524,156510
294884,68
337827,361415
337827,41496
333049,82008
359407,246423
143849,10681
10681,148846
10681,19885
10681,27106
10681,148141
254204,118823
46387,46987
46987,393813
46987,66605
46987,75728
46987,46979
46987,303580
96531,46236
46236,274610
6652,6640
6652,298041
6652,6654
6652,141617
6652,6645
225030,329715
329715,326312
329715,411237
83201,194846
142413,330710
29911,148875
29911,4819
190893,209640
363202,363203
96792,77197
96792,77278
121336,401480
265495,4581
79477,118592
79477,26126
61742,61723
61723,292526
15930,78894
429555,205983
205983,286620
205983,322294
248694,248696
424105,102849
109991,470
232913,24363
232913,135401
24363,240861
141772,22707
413078,36232
260147,205000
293642,90326
90326,135850
4386,54967
4386,245612
4386,4331
4386,267910
4386,330048
4386,358551
220220,220219
198447,257473
10022,298437
101391,101377
101377,265766
101377,101388
101377,263941
101377,203044
101377,188033
101377,277607
9849,130678
9849,7117
168473,264677
264677,263803
95377,88588
139170,207946
139170,153057
306044,306045
20646,20667
156645,16368
82358,82359
21807,20647
17027,143611
143611,84020
115131,82174
16530,65396
16530,63223
77256,168614
156418,32488
104076,24651
49473,21885
49473,49442
107373,21452
21452,166536
454756,12275
12275,343447
116330,55970
55970,53997
55970,371630
55970,225592
55970,159303
87232,30829
322462,70388
96750,41246
41246,7000
37530,49165
37530,148990
49165,207167
77264,12432
366825,270546
350971,350972
442262,291445
291445,441902
291445,429873
291445,441819
291445,434064
291445,432021
291445,418842
291445,436954
291445,441573
291445,442152
126571,9161
187398,167185
187398,184771
246888,7949
186127,104073
104073,312275
112667,79983
546,40344
31966,28489
31966,94218
31966,36812
31966,50226
31966,32544
31966,130350
31966,57667
31966,63700
164972,43213
33171,31703
6790,82866
6790,118375
381164,44072
44072,217126
167977,424937
424937,424936
192851,228533
134805,42699
132674,107625
74156,154111
264279,121232
241024,52900
292746,162517
162517,292740
163931,6687
84262,188327
188327,123209
188327,268320
188327,49373
206534,119920
119920,304340
119920,266173
132833,42911
62976,107896
107896,85013
107896,172882
107896,337205
88419,395345
318438,146086
28143,38873
126781,88363
388639,299764
33212,57604
218693,1954
320079,275549
320079,34977
81741,67522
94199,15494
148625,34398
180132,32342
180132,55181
180132,45934
157602,212474
392887,126606
338353,39375
427298,427299
427299,434374
426737,35256
35256,336789
35256,268578
35256,309275
35256,428956
90475,143338
33111,33571
5734,199543
215240,264901
6992,25699
6992,5832
6992,7304
53810,53828
53810,25642
53810,206733
79084,4866
79084,40556
79084,106517
4866,35113
4866,291209
4866,63804
155708,73015
109646,77069
77069,128776
106407,52960
7736,19401
75382,75380
149468,187523
149468,166089
329040,329041
61593,29913
61593,61605
279082,429794
277666,52413
410505,46219
46219,339324
46219,377850
46219,286174
46219,266282
46219,149487
11918,26668
187039,219727
3768,87020
3768,82648
427609,12926
69132,275602
331421,283958
215936,215933
381855,19029
19029,157843
19029,187352
19029,114289
19029,23594
19029,23950
19029,30891
19029,171353
382721,361221
47871,164786
94884,26235
162152,158288
162152,96623
162152,76634
343251,343249
6687,72201
6687,210878
6687,93299
6687,275111
128162,63109
33814,142103
33814,252584
33814,146784
286350,61555
61555,425828
61555,148114
61555,372259
61555,384991
61555,62570
61555,56839
217996,55668
217996,24235
217996,127356
55668,208541
341173,361405
341173,361407
45966,15994
15994,95650
15994,15860
15994,218160
15994,30096
15994,169280
15994,16584
29519,26126
29519,2660
26126,258097
26126,158024
26126,69182
200942,228550
347033,143434
143434,224454
143434,326849
143434,350787
143434,424919
143434,322357
143434,414146
143434,95811
143434,406124
143434,105585
74666,275499
62165,49167
62165,75845
49167,69719
317263,83343
83343,398732
83343,100832
83343,153921
161830,39048
29614,253520
29614,203583
29614,254667
29614,29603
29614,449611
30011,69393
205639,179057
91997,127088
12155,226090
61637,139816
139816,308832
139816,100877
139816,297568
139816,271931
214358,135603
156818,144201
144201,312709
144201,356265
144201,69858
144201,263152
125073,105162
105162,289987
105162,289989
105162,289988
105162,11511
105162,29645
105162,161459
75926,32954
32954,154632
7681,48409
25645,118568
25645,147530
85220,94484
163636,2368
225290,182124
225290,226637
107160,25725
25725,113125
25725,433218
25725,53030
90832,107572
125702,62184
141605,163479
279974,225062
225062,282093
225062,279975
225062,225063
